1
0.80404
0.2929
-0.33313
-0.82859
-0.99908
-0.77763
-0.251
0.3742
0.85256
0.99618
0.74854
0.20682
-0.41623
-0.87575
-0.99104
-0.71666
-0.16039
0.45903
0.89789
0.98343
0.68185
0.11178
-0.50238
-0.9187
-0.9731
-0.64402
-0.061054
0.54604
0.93787
0.9598
0.60307
0.008329
-0.58976
-0.95508
-0.9433
-0.55894
0.04626
0.63324
0.97001
0.92335
0.51159
-0.10254
-0.67617
-0.98232
-0.89973
-0.46099
0.16032
0.7182
0.99165
0.87224
0.40716
-0.21935
-0.75896
-0.99766
-0.84067
-0.35015
0.27936
0.79806
0.99998
0.80486
0.29005
-0.34003
-0.83507
-0.99827
-0.76466
-0.22699
0.40101
0.86955
0.99217
0.71995
0.16114
-0.46189
-0.90104
-0.98134
-0.67068
-0.092728
0.52224
0.92907
0.96547
0.6168
0.022034
-0.58158
-0.95314
-0.94424
-0.55833
0.050611
0.63939
0.97276
0.91741
0.49534
-0.12482
-0.69512
-0.98743
-0.88472
-0.42796
0.20014
0.74818
0.99667
0.846
0.3564
-0.27606
-0.79794
-1
-0.8011
-0.2809
0.35203
0.84378
0.99695
0.74995
0.20183
-0.42741
-0.88502
-0.98711
-0.69254
-0.11958
0.50151
0.921
0.97009
0.62892
0.034654
-0.57362
-0.95104
-0.94555
-0.55926
0.05236
0.64294
0.97447
0.91323
0.48378
-0.1408
-0.70865
-0.99066
-0.87292
-0.40283
0.22993
0.7699
0.99897
0.8245
0.31685
-0.31891
-0.82581
-0.99885
-0.76795
-0.22637
0.40684
0.87548
0.98978
0.70336
0.13207
-0.49276
-0.91802
-0.97131
-0.63092
-0.03472
0.57562
0.95255
0.9431
0.55097
-0.064806
-0.65434
-0.97825
-0.9049
-0.46398
0.16551
0.72779
0.9943
0.85659
0.37053
-0.26629
-0.79483
-1
-0.79817
-0.27139
0.36594
0.8543
0.9947
0.72981
0.16747
-0.46319
-0.90506
-0.97788
-0.65182
-0.059799
0.55669
0.94601
0.94915
0.56471
-0.050413
-0.645
-0.97609
-0.90828
-0.46916
0.16183
0.7267
0.99436
0.8552
0.36605
-0.27299
-0.80032
-0.99996
-0.79004
-0.25643
0.38231
0.86442
0.9922
0.71315
0.14158
-0.48812
-0.9176
-0.97054
-0.62507
-0.022936
0.58868
0.95855
0.93463
0.52664
-0.097864
-0.68219
-0.98605
-0.88438
-0.41887
0.21903
0.76685
0.99905
0.81991
0.30308
-0.33864
-0.8409
-0.99667
-0.74163
-0.18081
0.45463
0.90261
0.97826
0.65024
0.053819
-0.56488
-0.95039
-0.94343
-0.54674
0.075888
0.66721
0.9828
0.89207
0.43243
-0.20612
-0.75946
-0.99858
-0.82441
-0.30892
0.33453
0.83949
0.99673
0.741
0.17814
-0.45862
-0.90528
-0.97656
-0.64277
-0.042273
0.57583
0.95498
0.9377
0.53104
-0.096218
-0.68357
-0.98694
-0.88016
-0.40749
0.23465
0.77927
0.99979
0.80436
0.27417
-0.37018
-0.86048
-0.99251
-0.71116
-0.13352
0.49982
0.9249
0.96446
0.60188
-0.01174
-0.62052
-0.97047
-0.91545
-0.47831
0.15857
0.72929
0.99545
0.84577
0.34266
-0.30371
-0.82318
-0.99851
-0.75625
-0.19762
0.44374
0.89947
0.97873
0.64824
0.046256
-0.57516
-0.95568
-0.93577
-0.52365
0.10802
0.69446
0.98971
0.86981
0.38495
-0.2615
-0.79825
-0.99991
-0.78169
-0.23511
0.41029
0.88334
0.98518
0.67286
0.077592
-0.55037
-0.94687
-0.94501
-0.54545
0.08374
0.67774
0.98639
0.87959
0.40223
-0.24468
-0.78852
-1
-0.78984
-0.24655
0.40079
0.8791
0.98645
0.67742
0.082359
-0.54754
-0.94623
-0.9452
-0.54477
0.085953
0.68039
0.9872
0.87652
0.39505
-0.25361
-0.79501
-0.99994
-0.78154
-0.23216
0.41561
0.88736
0.98315
0.66225
0.060583
-0.56683
-0.95391
-0.93638
-0.52156
0.11464
0.70224
0.99175
0.86014
0.36318
-0.28811
-0.81704
-0.99877
-0.75594
-0.19166
0.45418
0.90689
0.97378
0.62628
0.012172
-0.60718
-0.96803
-0.91661
-0.4747
0.16952
0.74156
0.99753
0.8282
0.30566
-0.34732
-0.85217
-0.99342
-0.71065
-0.12447
0.51492
0.93445
0.95482
0.56721
-0.062849
-0.6661
-0.98461
-0.88208
-0.40224
0.24974
0.79491
0.99989
0.77684
0.22112
-0.42936
-0.89596
-0.97872
-0.64204
-0.030112
0.59478
0.96467
0.92081
0.48191
-0.16383
-0.73931
-0.99747
-0.82735
-0.30189
0.3533
0.85675
0.99206
0.70096
0.10846
-0.53073
-0.94171
-0.9476
-0.54573
0.091045
0.68869
