,accel_xout,accel_yout,accel_zout,t,xout_scaled,yout_scaled,zout_scaled
79,2432,4924,16200,55.10306358337402,0.1484375,0.300537109375,0.98876953125
80,2432,4988,16168,55.84001541137695,0.1484375,0.304443359375,0.98681640625
81,2416,4988,16268,56.54597282409668,0.1474609375,0.304443359375,0.992919921875
82,2504,4904,16268,57.250022888183594,0.15283203125,0.29931640625,0.992919921875
83,2520,5024,16368,57.95598030090332,0.15380859375,0.306640625,0.9990234375
84,2520,5024,16264,58.66098403930664,0.15380859375,0.306640625,0.99267578125
85,2572,4996,16264,59.36598777770996,0.156982421875,0.304931640625,0.99267578125
86,2460,4928,16272,60.07194519042969,0.150146484375,0.30078125,0.9931640625
87,2460,5040,16368,60.77694892883301,0.150146484375,0.3076171875,0.9990234375
88,2588,5040,16272,61.48195266723633,0.157958984375,0.3076171875,0.9931640625
89,2516,5120,16272,62.19291687011719,0.153564453125,0.3125,0.9931640625
90,2408,4964,16324,62.898874282836914,0.14697265625,0.302978515625,0.996337890625
91,2408,4964,16272,63.60507011413574,0.14697265625,0.302978515625,0.9931640625
92,2472,4972,16272,64.31007385253906,0.15087890625,0.303466796875,0.9931640625
93,2596,4936,16248,65.01603126525879,0.158447265625,0.30126953125,0.99169921875
94,2596,4996,16300,65.72198867797852,0.158447265625,0.304931640625,0.994873046875
95,2564,4996,16132,66.42699241638184,0.156494140625,0.304931640625,0.984619140625
96,2628,4980,16388,67.13294982910156,0.160400390625,0.303955078125,1.000244140625
97,2600,4968,16240,67.83699989318848,0.15869140625,0.30322265625,0.9912109375
98,2600,4968,16124,68.5429573059082,0.15869140625,0.30322265625,0.984130859375
99,2576,4880,16124,69.24796104431152,0.1572265625,0.2978515625,0.984130859375
100,2512,4980,16288,69.95296478271484,0.1533203125,0.303955078125,0.994140625
101,2512,4964,16336,70.65892219543457,0.1533203125,0.302978515625,0.9970703125
102,2472,4964,16288,71.36392593383789,0.15087890625,0.302978515625,0.994140625
103,2460,5032,16288,72.06892967224121,0.150146484375,0.30712890625,0.994140625
104,2420,5072,16336,72.77393341064453,0.147705078125,0.3095703125,0.9970703125
105,2420,5056,16396,73.48084449768066,0.147705078125,0.30859375,1.000732421875
106,2524,5056,16396,74.18704032897949,0.154052734375,0.30859375,1.000732421875
107,2528,5064,16272,74.89490509033203,0.154296875,0.30908203125,0.9931640625
108,2528,5060,16184,75.60300827026367,0.154296875,0.308837890625,0.98779296875
109,2544,5060,16188,76.30801200866699,0.1552734375,0.308837890625,0.988037109375
110,2516,5072,16188,77.01301574707031,0.153564453125,0.3095703125,0.988037109375
111,2360,5020,16224,77.71801948547363,0.14404296875,0.306396484375,0.990234375
112,2616,4916,16360,78.42397689819336,0.15966796875,0.300048828125,0.99853515625
113,2604,4916,16360,79.12802696228027,0.158935546875,0.300048828125,0.99853515625
114,2584,4868,16312,79.833984375,0.15771484375,0.297119140625,0.99560546875
115,2584,4888,16264,80.53898811340332,0.15771484375,0.29833984375,0.99267578125
116,2540,4888,16244,81.24399185180664,0.155029296875,0.29833984375,0.991455078125
117,2544,4944,16244,81.94899559020996,0.1552734375,0.3017578125,0.991455078125
118,2528,4968,16292,82.65399932861328,0.154296875,0.30322265625,0.994384765625
119,2528,4864,16260,83.3590030670166,0.154296875,0.296875,0.992431640625
120,2552,4864,16260,84.06400680541992,0.15576171875,0.296875,0.992431640625
121,2540,4868,16356,84.76996421813965,0.155029296875,0.297119140625,0.998291015625
122,2540,4904,16308,85.47687530517578,0.155029296875,0.29931640625,0.995361328125
123,2536,4904,16260,86.18307113647461,0.15478515625,0.29931640625,0.992431640625
124,2540,4992,16260,86.88807487487793,0.155029296875,0.3046875,0.992431640625
125,2512,5008,16200,87.59307861328125,0.1533203125,0.3056640625,0.98876953125
126,2512,5048,16208,88.29784393310547,0.1533203125,0.30810546875,0.9892578125
127,2448,5048,16208,89.00690078735352,0.1494140625,0.30810546875,0.9892578125
128,2456,4908,16284,89.71190452575684,0.14990234375,0.299560546875,0.993896484375
129,2456,4928,16276,90.41786193847656,0.14990234375,0.30078125,0.993408203125
130,2512,4928,16344,91.12286567687988,0.1533203125,0.30078125,0.99755859375
131,2604,4900,16344,91.8278694152832,0.158935546875,0.299072265625,0.99755859375
132,2560,4936,16244,92.53287315368652,0.15625,0.30126953125,0.991455078125
133,2560,5032,16188,93.23906898498535,0.15625,0.30712890625,0.988037109375
134,2572,5032,16188,93.94407272338867,0.156982421875,0.30712890625,0.988037109375
135,2600,4980,16280,94.6500301361084,0.15869140625,0.303955078125,0.99365234375
136,2600,4944,16236,95.35503387451172,0.15869140625,0.3017578125,0.990966796875
137,2608,4944,16312,96.06289863586426,0.1591796875,0.3017578125,0.99560546875
138,2684,4952,16312,96.76885604858398,0.163818359375,0.30224609375,0.99560546875
139,2744,4860,16340,97.47505187988281,0.16748046875,0.296630859375,0.997314453125
140,2744,4632,16216,98.17886352539062,0.16748046875,0.28271484375,0.98974609375
141,2624,4888,16220,98.88505935668945,0.16015625,0.29833984375,0.989990234375
142,2596,4932,16220,99.59006309509277,0.158447265625,0.301025390625,0.989990234375
143,2596,4776,16188,100.29387474060059,0.158447265625,0.29150390625,0.988037109375
144,2568,4776,16292,101.00007057189941,0.15673828125,0.29150390625,0.994384765625
145,2692,4776,16292,101.70507431030273,0.164306640625,0.29150390625,0.994384765625
146,2812,4820,16408,102.41007804870605,0.171630859375,0.294189453125,1.00146484375
147,2556,4832,16456,103.11484336853027,0.156005859375,0.294921875,1.00439453125
148,2572,4832,16620,103.8198471069336,0.156982421875,0.294921875,1.014404296875
149,2604,4948,16364,104.52795028686523,0.158935546875,0.302001953125,0.998779296875
150,2604,4916,16456,105.23390769958496,0.158935546875,0.300048828125,1.00439453125
151,2716,4916,16464,105.9420108795166,0.165771484375,0.300048828125,1.0048828125
152,2640,4900,16464,106.64796829223633,0.1611328125,0.299072265625,1.0048828125
153,2580,4932,16332,107.35392570495605,0.157470703125,0.301025390625,0.996826171875
154,2580,5080,16296,108.05988311767578,0.157470703125,0.31005859375,0.99462890625
155,2588,4824,16260,108.76607894897461,0.157958984375,0.29443359375,0.992431640625
156,2556,4840,16260,109.47084426879883,0.156005859375,0.29541015625,0.992431640625
157,2556,4940,16440,110.17704010009766,0.156005859375,0.301513671875,1.00341796875
158,2580,4940,16428,110.88204383850098,0.157470703125,0.301513671875,1.002685546875
159,2640,4936,16428,111.5880012512207,0.1611328125,0.30126953125,1.002685546875
160,2604,4804,16288,112.29395866394043,0.158935546875,0.293212890625,0.994140625
161,2604,4776,16352,112.99991607666016,0.158935546875,0.29150390625,0.998046875
162,2688,4776,16324,113.70491981506348,0.1640625,0.29150390625,0.996337890625
163,2772,4832,16324,114.4108772277832,0.169189453125,0.294921875,0.996337890625
164,2772,4884,16292,115.11707305908203,0.169189453125,0.298095703125,0.994384765625
165,2720,4884,16292,115.82398414611816,0.166015625,0.298095703125,0.994384765625
166,2752,4916,16292,116.52994155883789,0.16796875,0.300048828125,0.994384765625
167,2724,4844,16376,117.23494529724121,0.166259765625,0.295654296875,0.99951171875
168,2724,4680,16324,117.94090270996094,0.166259765625,0.28564453125,0.996337890625
169,2720,4936,16184,118.64686012268066,0.166015625,0.30126953125,0.98779296875
170,2740,4852,16184,119.35305595397949,0.167236328125,0.296142578125,0.98779296875
171,2776,4756,16140,120.05901336669922,0.16943359375,0.290283203125,0.985107421875
172,2776,4756,16236,120.76497077941895,0.16943359375,0.290283203125,0.990966796875
173,2648,4860,16236,121.46997451782227,0.16162109375,0.296630859375,0.990966796875
174,2800,4908,16356,122.1780776977539,0.1708984375,0.299560546875,0.998291015625
175,2800,5116,16472,122.88403511047363,0.1708984375,0.312255859375,1.00537109375
176,2792,4860,16616,123.58999252319336,0.17041015625,0.296630859375,1.01416015625
177,2680,4924,16360,124.29404258728027,0.16357421875,0.300537109375,0.99853515625
178,2664,4884,16356,125.0,0.16259765625,0.298095703125,0.998291015625
179,2664,4884,16424,125.70786476135254,0.16259765625,0.298095703125,1.00244140625
180,2676,4876,16424,126.41286849975586,0.163330078125,0.297607421875,1.00244140625
181,2724,4904,16224,127.11906433105469,0.166259765625,0.29931640625,0.990234375
182,2724,4936,16284,127.82502174377441,0.166259765625,0.30126953125,0.993896484375
183,2628,4936,16268,128.53097915649414,0.160400390625,0.30126953125,0.992919921875
184,2580,4856,16268,129.23693656921387,0.157470703125,0.29638671875,0.992919921875
185,2744,4864,16272,129.9419403076172,0.16748046875,0.296875,0.9931640625
186,2488,4864,16312,130.6469440460205,0.15185546875,0.296875,0.99560546875
187,2480,4872,16312,131.35504722595215,0.1513671875,0.29736328125,0.99560546875
188,2468,4848,16276,132.06100463867188,0.150634765625,0.2958984375,0.993408203125
189,2468,4864,16144,132.7660083770752,0.150634765625,0.296875,0.9853515625
190,2544,4864,16156,133.47196578979492,0.1552734375,0.296875,0.986083984375
191,2472,4904,16156,134.17792320251465,0.15087890625,0.29931640625,0.986083984375
192,2428,4968,16180,134.88292694091797,0.148193359375,0.30322265625,0.987548828125
193,2428,4968,16244,135.5900764465332,0.148193359375,0.30322265625,0.991455078125
194,2484,5076,16244,136.29603385925293,0.151611328125,0.309814453125,0.991455078125
195,2492,4984,16312,137.00103759765625,0.152099609375,0.30419921875,0.99560546875
196,2492,4968,16312,137.70699501037598,0.152099609375,0.30322265625,0.99560546875
197,2548,4968,16216,138.4129524230957,0.155517578125,0.30322265625,0.98974609375
198,2544,4940,16216,139.11795616149902,0.1552734375,0.301513671875,0.98974609375
199,2536,5008,16324,139.82391357421875,0.15478515625,0.3056640625,0.996337890625
200,2536,4944,16320,140.53106307983398,0.15478515625,0.3017578125,0.99609375
201,2552,4944,16320,141.2360668182373,0.15576171875,0.3017578125,0.99609375
202,2448,4916,16272,141.94488525390625,0.1494140625,0.300048828125,0.9931640625
203,2448,4928,16208,142.65084266662598,0.1494140625,0.30078125,0.9892578125
204,2460,4928,16268,143.3570384979248,0.150146484375,0.30078125,0.992919921875
205,2640,4896,16268,144.06204223632812,0.1611328125,0.298828125,0.992919921875
206,2612,4940,16444,144.76799964904785,0.159423828125,0.301513671875,1.003662109375
207,2612,4936,16272,145.47491073608398,0.159423828125,0.30126953125,0.9931640625
208,2600,4936,16272,146.1808681488037,0.15869140625,0.30126953125,0.9931640625
209,2628,5016,16272,146.88706398010254,0.160400390625,0.30615234375,0.9931640625
210,2628,5064,16240,147.59206771850586,0.160400390625,0.30908203125,0.9912109375
211,2648,5064,16196,148.29707145690918,0.16162109375,0.30908203125,0.988525390625
212,2712,5064,16196,149.0030288696289,0.16552734375,0.30908203125,0.988525390625
213,2688,5140,16284,149.70898628234863,0.1640625,0.313720703125,0.993896484375
214,2688,5344,16284,150.41494369506836,0.1640625,0.326171875,0.993896484375
215,2540,5088,16284,151.1218547821045,0.155029296875,0.310546875,0.993896484375
216,2464,5096,16172,151.82805061340332,0.150390625,0.31103515625,0.987060546875
217,2464,5084,16196,152.53305435180664,0.150390625,0.310302734375,0.988525390625
218,2564,5084,16252,153.23805809020996,0.156494140625,0.310302734375,0.991943359375
219,2588,5088,16252,153.9440155029297,0.157958984375,0.310546875,0.991943359375
220,2628,5120,16216,154.649019241333,0.160400390625,0.3125,0.98974609375
221,2628,5372,16096,155.35497665405273,0.160400390625,0.327880859375,0.982421875
222,2720,5116,16096,156.06188774108887,0.166015625,0.312255859375,0.982421875
223,2660,4980,16176,156.7678451538086,0.162353515625,0.303955078125,0.9873046875
224,2660,5000,16192,157.47404098510742,0.162353515625,0.30517578125,0.98828125
225,2580,5000,16228,158.17904472351074,0.157470703125,0.30517578125,0.990478515625
226,2588,5020,16228,158.88404846191406,0.157958984375,0.306396484375,0.990478515625
227,2804,5064,16216,159.5900058746338,0.171142578125,0.30908203125,0.98974609375
228,2548,4936,16224,160.2950096130371,0.155517578125,0.30126953125,0.990234375
229,2524,4936,16280,161.00001335144043,0.154052734375,0.30126953125,0.99365234375
230,2532,5036,16280,161.70692443847656,0.154541015625,0.307373046875,0.99365234375
231,2532,5052,16260,162.4128818511963,0.154541015625,0.308349609375,0.992431640625
232,2556,5052,16288,163.1178855895996,0.156005859375,0.308349609375,0.994140625
233,2536,5144,16288,163.82384300231934,0.15478515625,0.31396484375,0.994140625
234,2500,5116,16180,164.5338535308838,0.152587890625,0.312255859375,0.987548828125
235,2500,5084,16264,165.24004936218262,0.152587890625,0.310302734375,0.99267578125
236,2440,5084,16160,165.94791412353516,0.14892578125,0.310302734375,0.986328125
237,2476,5088,16160,166.65291786193848,0.151123046875,0.310546875,0.986328125
238,2476,5004,16108,167.3588752746582,0.151123046875,0.305419921875,0.983154296875
239,2464,5004,16288,168.06387901306152,0.150390625,0.305419921875,0.994140625
240,2460,5012,16288,168.77007484436035,0.150146484375,0.305908203125,0.994140625
241,2560,4968,16284,169.47507858276367,0.15625,0.30322265625,0.993896484375
242,2560,5080,16244,170.1819896697998,0.15625,0.31005859375,0.991455078125
243,2604,5080,16140,170.88699340820312,0.158935546875,0.31005859375,0.985107421875
244,2532,4956,16140,171.59295082092285,0.154541015625,0.302490234375,0.985107421875
245,2532,5056,16236,172.29890823364258,0.154541015625,0.30859375,0.990966796875
246,2568,5056,16300,173.0060577392578,0.15673828125,0.30859375,0.994873046875
247,2592,5028,16300,173.71106147766113,0.158203125,0.306884765625,0.994873046875
248,2532,4960,16220,174.41701889038086,0.154541015625,0.302734375,0.989990234375
249,2532,5000,16220,175.12202262878418,0.154541015625,0.30517578125,0.989990234375
250,2580,5000,16232,175.8289337158203,0.157470703125,0.30517578125,0.99072265625
251,2584,4924,16232,176.53393745422363,0.15771484375,0.300537109375,0.99072265625
252,2584,5060,16384,177.23989486694336,0.15771484375,0.308837890625,1.0
253,2528,5060,16164,177.94489860534668,0.154296875,0.308837890625,0.986572265625
254,2540,5128,16164,178.6508560180664,0.155029296875,0.31298828125,0.986572265625
255,2504,5088,16132,179.35705184936523,0.15283203125,0.310546875,0.984619140625
256,2504,5020,16236,180.06205558776855,0.15283203125,0.306396484375,0.990966796875
257,2504,5020,16164,180.76801300048828,0.15283203125,0.306396484375,0.986572265625
258,2508,4960,16164,181.473970413208,0.153076171875,0.302734375,0.986572265625
259,2340,5000,16180,182.17897415161133,0.142822265625,0.30517578125,0.987548828125
260,2596,5000,16292,182.88493156433105,0.158447265625,0.30517578125,0.994384765625
261,2496,4928,16292,183.5918426513672,0.15234375,0.30078125,0.994384765625
262,2592,4932,16248,184.2968463897705,0.158203125,0.301025390625,0.99169921875
263,2592,4980,16276,185.00185012817383,0.158203125,0.303955078125,0.993408203125
264,2596,4980,16376,185.70995330810547,0.158447265625,0.303955078125,0.99951171875
265,2604,5004,16376,186.4159107208252,0.158935546875,0.305419921875,0.99951171875
266,2780,4984,16252,187.12091445922852,0.169677734375,0.30419921875,0.991943359375
267,2524,4984,16220,187.82591819763184,0.154052734375,0.30419921875,0.989990234375
268,2588,5020,16220,188.53187561035156,0.157958984375,0.306396484375,0.989990234375
269,2620,5036,16412,189.2380714416504,0.159912109375,0.307373046875,1.001708984375
270,2620,5140,16424,189.94903564453125,0.159912109375,0.313720703125,1.00244140625
271,2648,5140,16528,190.65499305725098,0.16162109375,0.313720703125,1.0087890625
272,2632,5028,16272,191.3609504699707,0.16064453125,0.306884765625,0.9931640625
273,2624,5044,16372,192.06690788269043,0.16015625,0.307861328125,0.999267578125
274,2624,5044,16292,192.77286529541016,0.16015625,0.307861328125,0.994384765625
275,2548,4980,16292,193.47786903381348,0.155517578125,0.303955078125,0.994384765625
276,2536,4884,16236,194.1850185394287,0.15478515625,0.298095703125,0.990966796875
277,2536,4896,16308,194.89002227783203,0.15478515625,0.298828125,0.995361328125
278,2600,4896,16364,195.59693336486816,0.15869140625,0.298828125,0.998779296875
279,2544,4928,16364,196.3028907775879,0.1552734375,0.30078125,0.998779296875
280,2544,4876,16272,197.00884819030762,0.1552734375,0.297607421875,0.9931640625
281,2544,5000,16264,197.71385192871094,0.1552734375,0.30517578125,0.99267578125
282,2572,5000,16264,198.42004776000977,0.156982421875,0.30517578125,0.99267578125
283,2460,4972,16304,199.1250514984131,0.150146484375,0.303466796875,0.9951171875
284,2460,4952,16296,199.8300552368164,0.150146484375,0.30224609375,0.99462890625
285,2520,4952,16308,200.53601264953613,0.15380859375,0.30224609375,0.995361328125
286,2560,5024,16308,201.24197006225586,0.15625,0.306640625,0.995361328125
287,2600,4932,16284,201.94697380065918,0.15869140625,0.301025390625,0.993896484375
288,2600,4968,16260,202.6529312133789,0.15869140625,0.30322265625,0.992431640625
289,2532,4968,16260,203.35888862609863,0.154541015625,0.30322265625,0.992431640625
290,2544,4872,16240,204.06389236450195,0.1552734375,0.29736328125,0.9912109375
291,2544,4900,16288,204.76984977722168,0.1552734375,0.299072265625,0.994140625
292,2636,4900,16292,205.47795295715332,0.160888671875,0.299072265625,0.994384765625
293,2612,4836,16292,206.18391036987305,0.159423828125,0.295166015625,0.994384765625
294,2768,4848,16280,206.88891410827637,0.1689453125,0.2958984375,0.99365234375
295,2512,4808,16320,207.5939178466797,0.1533203125,0.29345703125,0.99609375
296,2564,4808,16320,208.2998752593994,0.156494140625,0.29345703125,0.99609375
297,2516,4836,16240,209.00607109069824,0.153564453125,0.295166015625,0.9912109375
298,2516,4848,16284,209.71202850341797,0.153564453125,0.2958984375,0.993896484375
299,2472,4848,16236,210.4170322418213,0.15087890625,0.2958984375,0.990966796875
300,2524,4948,16236,211.12298965454102,0.154052734375,0.302001953125,0.990966796875
301,2524,5004,16308,211.82894706726074,0.154052734375,0.305419921875,0.995361328125
302,2524,5060,16372,212.53395080566406,0.154052734375,0.308837890625,0.999267578125
303,2484,4804,16372,213.2399082183838,0.151611328125,0.293212890625,0.999267578125
304,2604,4752,16368,213.94586563110352,0.158935546875,0.2900390625,0.9990234375
305,2604,4792,16144,214.65206146240234,0.158935546875,0.29248046875,0.9853515625
306,2500,4792,16120,215.35706520080566,0.152587890625,0.29248046875,0.98388671875
307,2500,4736,16120,216.0658836364746,0.152587890625,0.2890625,0.98388671875
308,2324,4820,16248,216.77088737487793,0.141845703125,0.294189453125,0.99169921875
309,2580,4808,16336,217.47684478759766,0.157470703125,0.29345703125,0.9970703125
310,2552,4808,16176,218.18900108337402,0.15576171875,0.29345703125,0.9873046875
311,2588,4772,16432,218.89400482177734,0.157958984375,0.291259765625,1.0029296875
312,2588,4764,16424,219.59996223449707,0.157958984375,0.290771484375,1.00244140625
313,2600,4764,16304,220.3059196472168,0.15869140625,0.290771484375,0.9951171875
314,2496,4720,16304,221.01187705993652,0.15234375,0.2880859375,0.9951171875
315,2420,4732,16244,221.71688079833984,0.147705078125,0.288818359375,0.991455078125
316,2420,4668,16368,222.42307662963867,0.147705078125,0.284912109375,0.9990234375
317,2468,4668,16284,223.1290340423584,0.150634765625,0.284912109375,0.993896484375
318,2516,4660,16284,223.83403778076172,0.153564453125,0.284423828125,0.993896484375
319,2516,4756,16296,224.53904151916504,0.153564453125,0.290283203125,0.99462890625
320,2484,4756,16528,225.24499893188477,0.151611328125,0.290283203125,1.0087890625
321,2440,4680,16528,225.9519100189209,0.14892578125,0.28564453125,1.0087890625
322,2472,4768,16504,226.65905952453613,0.15087890625,0.291015625,1.00732421875
323,2472,4828,16476,227.36501693725586,0.15087890625,0.294677734375,1.005615234375
324,2372,4828,16420,228.071928024292,0.144775390625,0.294677734375,1.002197265625
325,2412,4816,16420,228.77907752990723,0.147216796875,0.2939453125,1.002197265625
326,2412,4636,16396,229.48384284973145,0.147216796875,0.282958984375,1.000732421875
327,2388,4636,16528,230.19003868103027,0.145751953125,0.282958984375,1.0087890625
328,2424,4716,16528,230.8950424194336,0.14794921875,0.287841796875,1.0087890625
329,2492,4652,16276,231.60099983215332,0.152099609375,0.283935546875,0.993408203125
330,2492,4708,16280,232.30600357055664,0.152099609375,0.287353515625,0.99365234375
331,2528,4708,16364,233.01196098327637,0.154296875,0.287353515625,0.998779296875
332,2408,4728,16364,233.7179183959961,0.14697265625,0.28857421875,0.998779296875
333,2384,4760,16476,234.4229221343994,0.1455078125,0.29052734375,1.005615234375
334,2384,4760,16452,235.12887954711914,0.1455078125,0.29052734375,1.004150390625
335,2388,4708,16452,235.83602905273438,0.145751953125,0.287353515625,1.004150390625
336,2500,4744,16320,236.5419864654541,0.152587890625,0.28955078125,0.99609375
337,2500,4744,16240,237.24699020385742,0.152587890625,0.28955078125,0.9912109375
338,2496,4744,16276,237.95390129089355,0.15234375,0.28955078125,0.993408203125
339,2460,4720,16276,238.65890502929688,0.150146484375,0.2880859375,0.993408203125
340,2512,4700,16276,239.3648624420166,0.1533203125,0.286865234375,0.993408203125
341,2512,4700,16316,240.07105827331543,0.1533203125,0.286865234375,0.995849609375
342,2492,4624,16316,240.77701568603516,0.152099609375,0.2822265625,0.995849609375
343,2480,4664,16388,241.48201942443848,0.1513671875,0.28466796875,1.000244140625
344,2480,4720,16288,242.1879768371582,0.1513671875,0.2880859375,0.994140625
345,2512,4720,16324,242.89298057556152,0.1533203125,0.2880859375,0.996337890625
346,2480,4704,16324,243.59798431396484,0.1513671875,0.287109375,0.996337890625
347,2516,4736,16216,244.30489540100098,0.153564453125,0.2890625,0.98974609375
348,2516,4736,16168,245.0098991394043,0.153564453125,0.2890625,0.98681640625
349,2504,4816,16168,245.71800231933594,0.15283203125,0.2939453125,0.98681640625
